node1,node2,relationship_type,weight
place::ChIJq0u5QegpBDsRAjW5G91ajmk,place::ChIJWdA66vGHBjsRhYoqWoO-3X0,co_reviewed_place,4.0
place::ChIJq0u5QegpBDsRAjW5G91ajmk,place::ChIJnzg1ZEyQBjsRGfXYSNapEy8,co_reviewed_place,3.85
place::ChIJq0u5QegpBDsRAjW5G91ajmk,place::ChIJnxEU5r8pBDsRUriXx2MH-XI,co_reviewed_place,3.85
place::ChIJq0u5QegpBDsRAjW5G91ajmk,place::ChIJjfO2v0cjBDsRsKc-LKoWRkQ,co_reviewed_place,3.85
place::ChIJq0u5QegpBDsRAjW5G91ajmk,place::ChIJLadwo8YpBDsRT3xwA0_FTbw,co_reviewed_place,5.11
place::ChIJq0u5QegpBDsRAjW5G91ajmk,place::ChIJ9Ri3vj2dBjsRuUVf6SNP2fk,co_reviewed_place,3.85
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJh_EnhcOABjsRHN91tNw1LuI,co_reviewed_place,3.85
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJ2TouncYpBDsRX7hAWeaci8A,co_reviewed_place,3.656
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJKav0Do8pBDsRONXe_wPVWg4,co_reviewed_place,5.174
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJTQ51yEc5BDsRchgzbmWedQM,co_reviewed_place,5.438
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJv4DWN_M7BDsRLxeax-9oHoE,co_reviewed_place,3.85
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJ695M_corBDsRnPDPpXIaNdY,co_reviewed_place,3.75
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJXS_d0_rsBjsR625dSb4lWg4,co_reviewed_place,3.85
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJB9v7CsUpBDsR9m63ZDC_Z0Q,co_reviewed_place,3.75
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJzenf9bgjBDsRKu4PTt-7chk,co_reviewed_place,3.288
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJnzg1ZEyQBjsRGfXYSNapEy8,co_reviewed_place,5.65
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJX6BjwiEnBDsRJ_cID8CZrMc,co_reviewed_place,2.6
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJnxEU5r8pBDsRUriXx2MH-XI,co_reviewed_place,5.819
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJjfO2v0cjBDsRsKc-LKoWRkQ,co_reviewed_place,5.438
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJGbc6sSKdBjsRmvw5EigekSo,co_reviewed_place,2.924
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJcfvrXkC5BjsRu3pY0p9dUgA,co_reviewed_place,3.006
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJPYrLA3ydBjsR76Lqd0JtI1g,co_reviewed_place,3.188
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJ4Uo7n3mdBjsRqe7VZR4A1po,co_reviewed_place,3.188
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJLadwo8YpBDsRT3xwA0_FTbw,co_reviewed_place,5.779
place::ChIJOXLCPOgpBDsR1ahseikbHMM,place::ChIJ9Ri3vj2dBjsRuUVf6SNP2fk,co_reviewed_place,5.35
