place_id,place_name,category,rating,total_user_ratings,types,formatted_address,google_maps_url,summary,photo_name,photo_count
ChIJQ1jykPgqBDsRWh_K8EP8SzM,Eco park courtallam,park,4.3,309,park|tourist_attraction|point_of_interest|establishment,"Near, Five Falls Main Rd, Tamil Nadu 627802, India",https://maps.google.com/?cid=3696325287920410458&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJQ1jykPgqBDsRWh_K8EP8SzM/photos/Ab43m-uCcP-WqLel-IMP977j6EnzNQkXKhefTf0fDuHS2yHml-ukvIj2xU_a3YCEwLmv3kGSCg4Id-pZaPdSKWCEasgH13b2aNUd_7J4xj_4YCXBnlxb4O0kykat0TGUhynBSdu37jwv9HAyQ7Atch1TAW0xeshNlp2s7R0Iekm5os4fkzc_thDAohd_Y0RsmxLvV9-2XB5pyiihxXziRxGdo2sjcbIX6B-3F8eJKOvyFNj-maa1WTvZFpmF0y3z5zU7I51Va3sgElbgug8fpVqyztJ6xZuViypO9qG5vJ1XHrhOmSH8QWY0kSudOc7cTeH2mihBtyvYIjmvKM4HgIdNdhIQju0JAx1NRmdeStfSWEmRVm57BiR6WsinM8kTb_fJ6bCN7Ax1X9_7UFxcIUb_SwR5DC2lyMwtRCygkr7OuTk,10
ChIJF1I-4B8uBDsRBisQ2NN5OiQ,Kadana Nathi Dam,lake,4.6,297,lake|natural_feature|establishment,"Kadana Nathi Dam, Tamil Nadu 627412",https://maps.google.com/?cid=2610532884784622342&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJF1I-4B8uBDsRBisQ2NN5OiQ/photos/Ab43m-skmzYuf3pXFQpT8wOTDLUTC0KhnQ0ybcmdiCXKxjfWeV-gyrzqrgt_BAmraIPPC3bcM-7ug-lN8kwPo1Jxp-_SVhPwlr9Edf8PliBMY9TCSJrzndaxGMCsropDJdoOVSlrG4oTo0JyktbwG_lDg9wfBedb0C3wpRcFGBPfhnr_a9w9PcC3yJfErFoKDK228WYDWHQtnFYK8dkTgWlequXdoqpN5qGf_xy6GoBKSfSEFu3NZtoC_sa-Nj3UXk71WgMG238oFmIYzRmLdPay15D6xHDbeZB8eORie3bkKwZxzJNNFEfwvQXfIT7dzT4R9xIKJaP_C1Gxu6RITfflGvmJuQ2qHU2HByj0YNKihtxkaMifcnRFMFni8cdY141jJ2vK5JvbLKIqj1Krfw0-E6tf3nalCy-dt4zqIYdahfktAQ4,10
ChIJTQ51yEc5BDsRchgzbmWedQM,Ambai Periyakovil Padithurai,hindu_temple,4.5,291,hindu_temple|tourist_attraction|place_of_worship|association_or_organization|point_of_interest|establishment,"MFW4+4XM, Ambasamudram, Tamil Nadu 627416, India",https://maps.google.com/?cid=249279512866658418&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJTQ51yEc5BDsRchgzbmWedQM/photos/Ab43m-tXWqHT39wJEPf6fOWLaRtaV6h9OhUTK_AifCJQ9W6BD9Of2gWRp79d6usBOJr1Tte9FIi00BIR70ZRMCOxdhwI6htvQmKNzXr8f4KC9LTriMKeIlMfH5nsjgymVx-KNY_YE_7EcNtkcyaFOLZ6BlsFhdTOEFFHA7WGtt1aACY2iug21qz0UBdPnCLiju7duieho4A2Udt4aWBC-XtXWrTzR0bnUV8Ln8wkv5WMgUKAtiFCfIqaa3yioFAlR7fX4ZjEzPO03OIWuNM0Y4lT3iEQhdYCPczEJuxrnbCFZtczFVz65MJ8JO7BusjpxKwKruQsniShMe4uAP8-2xwp0P-SfDjlR3sdfEPqR1OqfI3HgiDevPO7fjZG7qFBXg8W89qLzQm1MXKLlVGnTzmBAnt6NxTEhsAN7gV31PVR_DcuEw,10
ChIJ308m0RKDBjsRZ0cQTKNjysU,Sunflower Garden,tourist_attraction,4.5,280,tourist_attraction|point_of_interest|establishment,"X9XJ+CHP, Sambavarvadakarai, Tamil Nadu 627856, India",https://maps.google.com/?cid=14252313523774310247&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJ308m0RKDBjsRZ0cQTKNjysU/photos/Ab43m-vVDZ-GP_OkToOuOEORDTLTWmw0s8Lvwo4-amOKVgGK7ej2uunJvCVI-_gMNC6rf--p2fi2ARi4fNSMX7s_6JqbJLVg-fu6LZNQd0evGdcYzNNIaKN1H81EXngZbAzqpETo5NczRFMrwxxqdbg14oJRS3fMWPNSfSusowJbovksRg1ykE_bMoGjW7-sZXgWbknJnkeQn-_N0mVMZD60mhQ4Wr_gVkfLRQv6qPck5lXnG__tHesqt1qDO0eOGqn3NHxvJDgO_7uuivtwN1QOLY1jHjPVF3jEsm6E6mEA51sz60Rq6SrJ0DSFsdsY4q8C0mIrvamc9zctVOvLOJ8GMmNXiYXTYPtJSb_alyTPAPg17fNSTOVT8X82zGGk-d6vo0HtLSafa5Ogk6h00N8QmrxeXodfk24G9ULRwjpMbI9jWVYF,10
ChIJs9Dr4fU5BDsRqbyRIkbSoBk,Amma Park,park,4.2,280,park|point_of_interest|establishment,"PC6G+7M3, Agasthiyarpatti, Mannarkovil, Tamil Nadu 627428, India",https://maps.google.com/?cid=1846707045891423401&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJs9Dr4fU5BDsRqbyRIkbSoBk/photos/Ab43m-tphB7jWhkf4fG0AJRTI3SAibC1rIWeQ7LIWLGudKXGv07uIqXOISBPC9YWksZlHHDDl5W7XcXiGP9EL_65UTuiiGnr_85I9JBfqVlnZFxNflm9N1r8JzdWjQehLysLj56BPVrTn6KK3VnGzqW8rwF3U_CirmLL-5Kl97ogoeOQzaeEe5AXnVW1w-k2lbao9u0hGITzTYdJwHYbN4IBv07xgSQIlL0QTMb6l9fCW6Hse8TltbtdHGX10Y5ZJQx1e5Uq5ZAfNeWW6aebiV-PTTsS0LHZgdxgVIlVB2aBM-B-Ji8OLpcnRfqrqyttOC2q8W2YdV9jF-zsZ4poET93SXSSZHRhoPyolAbRRm4nzXOvZf7S_QTzTP-WAynrirBdS60dXGvOtFTRYhmGBBCQgvpg249v-8RLLDV1fbu99p-uyg,10
ChIJ4ad1C085BDsR-sHSg1RYqGI,Sankaralinga samy padithurai,tourist_attraction,4.5,277,tourist_attraction|point_of_interest|establishment,"MCPQ+R25, Sankarankovil Rd, Tamil Nadu 627416, India",https://maps.google.com/?cid=7109029131816452602&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJ4ad1C085BDsR-sHSg1RYqGI/photos/Ab43m-s2sA5ZP_zPtF6hHkUXi6wR51ve7EPHjJtYKWroNjLCf6ehRH_At9nAL7GXLEf6dWJ48kqLkjQE1Eou5JYwKf-23y8tr_3pbsroWadDW1rHavba6NhOqxU9k4XuKDHbntkaEmlWey1oR-hPe1W8RRUEycXNa6eWsz8B-1GhaBpj1bivctFIQbGacsJSJN_fGuvBjBmzJ2g_w7FhW5UbT8oQXKbKxmGi4muOMSU3rVcIYZtsF6gnOytj-iosos_9zsCuLzO73hXthMHkiumTHJgp_zo_vLdz-aW5Ka2ppTEtN5-Aub0e2G5IC1c68xrqgC8FDtdOcYEReW1FKGIxbmoftDROyAhIsHXfylV9foGINPk12dDDGceN-pvd4lpAVHT5DUYJjuCLYaHc7PpLNCURAfVrW160HSmi7jADvxEJ5g,10
ChIJv4DWN_M7BDsRLxeax-9oHoE,Athiri Malai Temple,hindu_temple,4.6,276,hindu_temple|place_of_worship|association_or_organization|point_of_interest|establishment,"kadana dam, Alwarkurichi, Papanasam R.F., Tamil Nadu 627412, India",https://maps.google.com/?cid=9303989259249260335&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJv4DWN_M7BDsRLxeax-9oHoE/photos/Ab43m-tJZ7s4P9T5s9k7MokQHoEMBRT1JuoOQI2TAm0K2aCRm65mja8kNGbZOCZrTsdcEBgYzlgSdo35M2UkUtcziqBwA1i8OhKn9WGSzC1aveidAHbtQRoaDrG6GxPR266BlslKtcDhwZBkx9tfWbKOs8Kifay-mW1bwoS4PXj4CmmzQ_yDoW98nOJz4Z2WF1oqRzMHiZhYyHgQNYMfDnER3WxJvZTbqkopyJxJu2h99NCUX3v5keauCURuXoO43eQ4Czf8Dbuu2ZPj92275eA-o9Lu04pVaL241ooHQYtF_Zf-D47aBhESR6P0X2nAAkXxgRhQVwNmJhm4kJ3bfaoY7OCWZL-TtZnyzeswGPfBvAj2h5ojFVmG-ozJnAR6raR3x2ga6rqZmRdxN1Vd9Dkczx71Po-Jo1oIYKr1ZQ_trzM,10
ChIJPfdqvkIoBDsRULHUSqls3ZE,Kushi Water Park,water_park,3.3,248,water_park|amusement_park|point_of_interest|establishment,"Megnanapuram, Tenkasi, Tamil Nadu 627814, India",https://maps.google.com/?cid=10510676579713331536&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJPfdqvkIoBDsRULHUSqls3ZE/photos/Ab43m-ucsa9CUNMslRvQuH6vD6IQ527034p3AUXWdrZubLWMGzOW9JMxYCdvMni4yPaQRisKTF0YrJnaOMQFxgGub6jMpWIqgA66xiJmpbRJdWTo0abiyu99whH28fOEUxlBrSnVpX3gTjdBwBdRXuxBfZgDFWcr77mCy7GnLjDMBqEm1aNDa6R6zGu_mWFP4UuerhqblPD578cIBUiBYzk0o0NWFwZAPsFpjL4GHzL0Va4KCoPEY0jbsl7DhPqKPMSOzUWzYqXoLVaJl0XFtl80YzsssgGtxBRFBY79KLe5UseOnjv9TmCEft9ws_1PeDy_vftJulRJu28AZJ3vyHSHvPUQi1h-aeZ7KlRSCKQeEJL7Bx4ib3iQicKRjuEsLtxNoZ8-r39FtyI5jjYNW5wPNP4i6TwZkDnORhY-Th4K4zg,10
ChIJzwJEEgjnBjsR0AN97RqwiyM,Katalagar waterfalls,tourist_attraction,4.5,228,tourist_attraction|point_of_interest|establishment,"HH85+7C8, Katalgar Temple Walk, Valaikkulam R.F., Tamil Nadu 626125, India",https://maps.google.com/?cid=2561334442790290384&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJzwJEEgjnBjsR0AN97RqwiyM/photos/Ab43m-vRQ6Ra2lyBb4xLTfYBwIPlcSgudf4iNwfcXIU5MbpZlQTOZ1jMJI_oMM5eEnYToGvXCGxgwvcpxIu2rnqFDD-c2jo3tMAPngXNmnheitJVowqfadqwTake469CawqDAbLIvOC2yY_Jk4vs8cFLnGnyL-nJQRqJCyBVp4J2T5zUTPa8lhmXCwhJxZRKz3Naau8ISnqPp0ZiEy9GADjsr2uU6affvQuxEmp8AuBZx8USqKLTexRM_SryCM_b4fLwUfSyXyYS7_3waS6MNkRwldOgE4-czEv0il98cgs2y22LixR7ACdRuqq9VlI_sONhYqDK9_nuqqoQybHvnUyRSZZNdp7-I2K4OJjOLMhOJy5024WpcJ4PNDLtylTHRki6Jh6mx9UyNbNQ2indcqVBKF641qGZpzV27DuCnYgv_DThFDBh,10
ChIJ2eXb9TDWBTsRApB9tySLwcY,"Dam Boating Point, Thenmala,Kollam",tourist_attraction,4.4,222,tourist_attraction|point_of_interest|establishment,"W3X7+4W4, Thenmala, Kerala 691310, India",https://maps.google.com/?cid=14321881279828430850&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJ2eXb9TDWBTsRApB9tySLwcY/photos/Ab43m-vmqSZ7dn5cR7eNl2lV99MH4JNFkqrd62NAg9Sic5IzGAKUpM7yYugEwD4ruLea46ckE2onRUiHqsPeT0xMy9PRb0qDzkELt1Ksv_YlzCE5BcM3fahBcMjXFl2GT1WryaeRSVw5w4K_-dJVFUvzm7uF6W9xwRSJsH337n2vJvabYBXLIHgJ94LKJ-qgU6ZquJxwxppcVNngSdmwXwVdfX2StenM1yFMFMhHfzevPW3KItUuUZWwQpjLpUHEq3gBp7376g629bbyAMFaQ92-nGobicrzuSpY2NZUewC2YH8vfVOAKRqyoYwADe2modZ64H8igYfZoip_2fCI8B7_APwSwrhEnWWbyGXewOVNg0CT3zKeh7hM5w9PyETe5vnMDGxZsKD5oAF-MrZFWz8Eh4cwXUB9FbktONUgjM6GRGKnsw,10
ChIJYfpHd9CBBjsR0OVER0vPDzQ,Muthusamy Park,park,3.9,221,park|tourist_attraction|point_of_interest|establishment,"X7G2+688, Shenkottai, Tamil Nadu 627809, India",https://maps.google.com/?cid=3751444936848106960&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJYfpHd9CBBjsR0OVER0vPDzQ/photos/Ab43m-untltTfaWENnmGEa9Z_PR8QjXgXeJnrkRxbRDbASxn1HVe9SgKhHzw5GshVyv0v1DybVg5NF9F40wXlOCS8XrQIB1xDABsL1LXz9bMAKG8MYknboc383XTuSWsYZwm8E4O2KslBM3akRjcM0sTz8JKy8dgMXCd1O_Y3T4kooGNHk3rxM-X3hGjWKRVS5xoDrbju-bjVSVcCNM18579yDWujhV3F5j15VpGJjg-mYVQYmdMgov-_tdEmd6xfbuXY5vrtAbFopTQIKiwsfp2YbsIeO8q1vNZaRG7SvLcoVb2FUu3nKN6ypLWG_-kQFh0fcqXN1e8ZBZ4DOasEe8ERRIrQvK_61Ql1F6Tud1aBy1y3Qgp0Uh4uIfKVyqVNwDCJ9Aqbb1mPdW3t8DH-7tUbYX-lJHHfaFUAwjkuwEyj_IrDn5Z,10
ChIJDbOCbOEpBDsRGXzqHo5TGck,Ai4 Imaging and Indexing Private Limited,bridge,4.3,220,bridge|transportation_service|point_of_interest|establishment,"Railway Rd, Tenkasi, Tamil Nadu 627811, India",https://maps.google.com/?cid=14490705145910426649&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJDbOCbOEpBDsRGXzqHo5TGck/photos/Ab43m-uqkEApjPYALdVciDU3ya0si-tpokqeTPQSIefSnvkIgxx1xzL6t4FJOwvFSQ9_-BgfA8aK837myS0E4kJzcm1QJvZcnuJrPTu_aMlnU55e4c2hs5g9r3echak4Ny-vM5ci3GrVtz5ybfF1B0DmjzihV4TUHKMybMy3uDyLVq2kVzJWNPZ3viSskRLfkdlhAP9LjDnlFo1BG0-uZRAgokfiv6M38Jh79QUMN_1SvNF98EqXgCRBY6boUR3fa-Em0iQm-G__0KdyyQwsamAIUo2pGeYNxzaNgMmWiCoO4n704jYLNnN6uJ-6W868LWF7opaqOPmTnflqQtaLzuhT6E8pGx57DEWPFGROF7UlBjy09CJIpFqPk4sR7zvQWcf9zpRLETRVegn0XgpG9aD8jrAm3Mkf91i3wb2ql3we4sg,10
ChIJDQL5k-0rBDsRO0l-ghJ0xPI,Gundar Private Falls,tourist_attraction,4.4,217,tourist_attraction|point_of_interest|establishment,"Gundar dam, Kannupuli Mettu Rd, Shenkottai, Puliyarai R.F. Part, Tamil Nadu 627809, India",https://maps.google.com/?cid=17493234475461396795&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJDQL5k-0rBDsRO0l-ghJ0xPI/photos/Ab43m-sMfDcBa27ddvq6S6BPY8nlZfmm01gIZZFwCcjcI0E0hf0dGzH9HsD0Z01KtWbMduE3y-gakrzgPBFoM2Vsdo9Z_9jUkR1x5clNhd7ty9f1tb_Elye9jJ82mYxB-y7cPnnqSUzEXYOnQM8plwldKP0YGA47uQ23DFSDxkyFm-4nU2vl-iBUfbG30N_-vMeXuOPrPjqxOzCss742gemUU8aMJCiBKI-bNkqNMhNRwxegfmnJuBrhJ9IaY9xkmnNU74pJ1XJWIaDXL0LJ8S771DWlZO4X6wbH4jwKoeConNA,10
ChIJpyjnUcgqBDsRqKglR-rR6ic,Kannupuli Mettu Falls,tourist_attraction,4.5,202,tourist_attraction|point_of_interest|establishment,"Kannupuli Mettu Rd, Shenkottai, Puliyarai R.F. Part, Tamil Nadu 627809, India",https://maps.google.com/?cid=2876342116175685800&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJpyjnUcgqBDsRqKglR-rR6ic/photos/Ab43m-uNN10r4FR5OJPTcYVKMz48vsNEPZa_erGDkUepWQjaCvd7MyujcK6wCUDu4GwgkAb3uXEut2v241EpKRHv-i7dkl5Eq1mGjjHVBrBVNLLFCjg6U2f68tpCDnVhhsT8hg1qBdPcy1B0eb2rJpq6ziRUaLqbP6Qg4avvbOB2xB0xTsF00WliGcqikU5uDyPfqiZtHnuhFwZ51r14GgPWJDnkbYzqqGjanchAlA-5TpeA28RXJFt3NxaZsy-KJ0RKqmh2arljFTUCjyvUqCfT7Hkq1NuCmBPUnSMnKd6RJgnTewRVa4LXcq8RQ4ew-_Np8U-0IiacrYM1_tfnvf4x83nN9RC6U3hyompqAmVs7K5CcYRnZs0lzFJFk3KbvSNP2Ph_fHpwpc-wXwnE7R1GnmkLVCGeuJwh9PXGl8j11GdFfys,10
ChIJMQJVGvJDBDsRlDNht-TnmEc,Thenga urili falls,tourist_attraction,4.5,184,tourist_attraction|point_of_interest|establishment,"GGH5+99Q, Talayanai Rd, Kalakadu R.F, Tamil Nadu 627501, India",https://maps.google.com/?cid=5159128342668063636&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJMQJVGvJDBDsRlDNht-TnmEc/photos/Ab43m-vEYuQqepfgl2T7OdcKaYinf9UfLNOMbJNV5D-C6MRwhOhwbtWbXGQnvMetAz6FPx3eBkVAIyM5FIF8ALETPWgMUbHDVbCAatF8SretBobTdYpGhd8Uuw9W7WTdxsNUR0KwTcTL4TZtc28Mx8-MiRY76WTouIiANTNo5zGHVHEMcLEj3SLuXHoPauqmQRRm8W_W5fiekbNZmlUTzghis7-VfISsDqx0izM9kPobkKgwW8u5TDRn6IuHOJpwZYL9OI4ddNugP5F6bc18ZACCjqw8kmaqr1FmhJNNA3AET-Av1qNapuzWBKm-YDlNZt7vrlBKPy1PQ29ugtxmMVM_HsQyfP7cjwxjLMxhl5glQPTewV_H3TCm53_zxj0smUfQcn0gDKoyuK3F6PrgPSkhntxL-ZlPB0ib8xCGgLNb8gqiADSCwioTuE7Xi6p7CIXp,10
ChIJ____vx8uBDsRdy596_hZp7Y,Kadana Nathi Dam,tourist_attraction,4.7,178,tourist_attraction|point_of_interest|establishment,"Kadana Nathi Dam, Papanasam R.F., Tamil Nadu 627412, India",https://maps.google.com/?cid=13161587361651175031&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJ____vx8uBDsRdy596_hZp7Y/photos/Ab43m-szzkkTaDRYDLqmRYci9C-8QYHBKlor4j0yMgcug-uJ1Al7oVqiJLHSHQ96osB7UqWT2cUm4zEMMqq_YynoRaVBeAkS3v2kiFKObWMNtsNH1d6IkedIWt0k6Fr3PORmA3pmxhSNxlb1Zg1Vdcg7Q1RgzHVH8438SIGGd6566ye3sKUVOdFXoJGObMIugJUIJBCc3pFhas_wQp9vi751u_ny2-_W8kwa8r6TIVI6sK3raEcJeXEFDfbhoiyQju6puvYS8BqptbmQWOPvpFijB5kNaF4s7RJV89JW3isVRrjNuWSCK1PDT7TMxMNGKUfkppNclan801QYPLbdJ_vbRtsKMmpvnBB0-fvkYFR92avS8IYxknvIKWoIGEG8I2N4F_WwPspMXMPGfrmWcMHhdU1sAd3l1AJiLHmyRGLc2xVsxtRB,10
ChIJ4ctFls0pBDsRULXiO18rTCc,Kizhapuliyur sub post office,park,4.1,177,park|point_of_interest|establishment,"Tenkasi, Tamil Nadu 627814, India",https://maps.google.com/?cid=2831685953735800144&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJ4ctFls0pBDsRULXiO18rTCc/photos/Ab43m-uQZBUGwnlyyptOYTgNsSdUgBh8EjNe0q7B_zR-0AkfZdoUG1orPVxPtYKZAQjMPrp1H436Mca0hZiX1rk4z3BwprWVWe2ueD-qN13aEHt3W8zdbZA6tyJBMR-D4faxE_fiDlBgoRubNQTn4cz5N7YPKLt0rS0Rl59HW9t_BTv2J2GvZOxW1sBwGXk_LLpxWqPIZRHqxvzHipXYZox49diVjqWRlJ_ebq4otpAyLdAm0WEPbuACfbbOFsCUYX3e5t0plMWUmEjW2ZE5PpRK8_QiYUR3CzV7wj2t809PhkoaFYkrrKIL82pfAb2-P4Y7AZAVPwGtMxTQYdvQUuOLB6lJ-eZp65WDer7tfS66JpZu-WahKs6A9reTSoUyvsygRuG9nVxSj54FvBfBn8EOwluCmWKd1JUQL3h2kPmw7FEnUw,10
ChIJ695M_corBDsRnPDPpXIaNdY,Shenbaga Devi Waterfalls,tourist_attraction,4.5,168,tourist_attraction|hindu_temple|place_of_worship|association_or_organization|point_of_interest|establishment,"W7C8+WGG, Courtallam Slopes R.F., Tamil Nadu 627802, India",https://maps.google.com/?cid=15435272377592705180&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJ695M_corBDsRnPDPpXIaNdY/photos/Ab43m-vFoLtkjZoyLDTt1hN0eMVifz-TYm-3_isPqKWgiTNVI2Yql117IxbPOyJG4VntYdoKEBIuwQo6l0319mdbk-u1DNEGtJLzNLyDqxBwiLZI-KUOUDNcsBU60hveiHb_S5BRhHdm-3DzR4lM3tKwz4kRnFcs2Vx4NSAx72gLTkKxYAIXQbV3S4NY000bHbRVnmVDyJhzfHE_cxMkGkE9DFJ-nAj0k64BcuVp7EfkwwzPN7OGVMNJnfZHVx9wKGlA1At7_W9Q1FGJ9y7Dv7DMtTS0Yc7YAKprn5IUGSlNH3aai0LHZBgJZrnpkStq3Cwj32evXFJw9G8mSANXKiUXz7_VfcBlnwB5H3BQ0gMB75AxhK38l8aCf-JpHLUP-wFoSk0NvrYr9h-sTjwg2vQBxCEp-IlT3ycwdI2W3QNZGubdQNwJc-gfkAVIET3Byolc,10
ChIJJ329cx82BDsRg4-Ca4VCsmE,Paana Theertham water Falls,tourist_attraction,4.5,167,tourist_attraction|point_of_interest|establishment,"J8G5+P83, Papanasam R.F., Tamil Nadu 627425, India",https://maps.google.com/?cid=7039762308335308675&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJJ329cx82BDsRg4-Ca4VCsmE/photos/Ab43m-sSUIoeqs658V4wnlZNdWdwxjkuzBU6ycuGsgRmzNh3v8RoZ_QpnY2uW2f3IQI2Hzp41kpydJ-EZuQ4c6oTJJ10-XYfzyyRDEw0aSN5V8KA0-PwotZrXArXy7oPcruX18n_MjeoFE8uCbuN8RZ64yoP9xwbfYyAug9uMIa4MYKCFR91iNXBqMdDyBS2oOYYG5wEV04rhvIoVlZUxcF6QmZlfgK-24J7RPfPnUaa3sDMI0UN3VQzBeXsn74kHfz2E5r7PBbIk7ZOx4XT36naaNuxbn0jeS3CxDXjS7tdJH2N2w2dWnTKKMG4HkAReCdBtmvkPySRHHXRAygzAWybwwaNyym1885YpYOLvOCFPkTRz3wz0QhlKDS8SKRsUd7kgdFvyHhKrsSfJCE1Av1ulHwhKldxiAtLZS-YncJ_3mLIETg,10
ChIJ9dVwpNXlBjsRYDGYo7XkJsE,Ayyanar Kovil Waterfalls,tourist_attraction,4.3,161,tourist_attraction|point_of_interest|establishment,"GCCX+65V, Tamil Nadu 626117, India",https://maps.google.com/?cid=13918063167219970400&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJ9dVwpNXlBjsRYDGYo7XkJsE/photos/Ab43m-s2IbjUbvPhBp8VGNOprQ3aqWH1rETPd8ULUc2_LMHozvziAFOoZlxgUgFG64fNcnjTw_wA4J66xzxu6QMo33pwPCDCaiyVQ7P57FfY8A7No-FJgumlkO553946LexBukuZmPBO3reYraOnabq9ATOwvB6bpBYHvT4DzVgPWlpH7470Y3E_3aD8zEzBTKukuq1ROJ-ZNIwHrf9yhiwzuh7ldHt7JxyoUTAd8q6Ka4xkPuxTi21Tq278SUIDWtWyTUPg4iyCd0PJYH3HiP2DW6hBOhWJHDFt2f3mZ1xMDU9siLTibdnAUryWodXVcK80SGWpm6uJ1ZyA492oglUJpsAKttGoTC3fpqCQ0e3ribLmp6sZis4BhvIzUwt55J29L8Tfr1e741NHBnJ-SQYXdZ-7tLJnT3Iucuymi6jXc3dADkag,10
ChIJwW9191LmBjsRkZD5R5tjbhc,Rakachi Amman kovil Water Falls,tourist_attraction,4.5,157,tourist_attraction|point_of_interest|establishment,"GGJ7+V9C, Rajapalayam, Tamil Nadu 626117, India",https://maps.google.com/?cid=1688396428889133201&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJwW9191LmBjsRkZD5R5tjbhc/photos/Ab43m-vBvkeD7RTi7G3DNW8epy_3tXxQ5vsvNE7kA33Qd-ZySqqxkL2jW2Ypm3HyaJlZg6LkuddLEt_L4XibjYe4tw-DI7QGNKrWa9S6kAew-E49Us2aSkn_IOgmns9LAWVV0QZ_ziUySiN4yE1VTcp5EUy1E1d3RLh9q56b0a67Ya70jSriP6ya3s-3ywVcDi2T08OtLevJ3r2obYdUIuo7Zt155oVklmfcerVl9_cCKEr-CQaI4gIeZ3hrsg99qAmdVI54_32KvP3XuTilHP0BeDnceIbk8Q9Kq2eO3pSaGayXTMBWV73JMKfujZQnUMcG3CKteBXCjzrH_naeUESkYuQn2I-1vRQIpxVYGwxFyajuYcPeuC1WREvTaRpbbIRXLDBGQmtBwAwFXekEydr5kmvKICulzxc8oxNqAlsPOK9wCQ,10
ChIJT0cJOkIvBDsRp3Dc1hZZjns,Ramanadhi Dam,tourist_attraction,4.6,155,tourist_attraction|point_of_interest|establishment,"R8W8+HJJ, Dam Entry Rd, Melakadaiyam, Tamil Nadu 627415, India",https://maps.google.com/?cid=8903151467986972839&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,places/ChIJT0cJOkIvBDsRp3Dc1hZZjns/photos/Ab43m-vMEr60P9L8zpY_cwHTU-_s5PtAFaLyjwu76Z7wyZ7of_pMCt7YLcivTnKUIrBSjTPQ18xH7-J0PDa1G2K26lxxYHxwiMbKEJgLtPCwLFAv2ww2BJAfdtBDgrReEpA5HjEiB4wrYa4qUzv46NwBhQuTBh4F0S9AD_-gryIIciOYZqvZ4_48E0HcOpM981DnYvg-5dOb_aiQvjRqq6dsalSdY5iUQvSlSl5rBub-YJUup1NElIuL_RquS_j3p3RWT4aMqIYwr2yjxCAB6PJlYW0VVl7xTHIZic15L3ZkvCmyRt9zIukXjMmBHyXohc8W0aPMBSrjbLpivoJqwXZVPbwVeDwCWdvKxWHS2ikiBHYkUE_ZtXjpwPhBFoCSNrL9662SnCdbA_00Fdh2-y2Jb1idfE5GzVZihVkbh-SxkK8,10
