:START_ID(User),:END_ID(User),weight,:TYPE
siva_kumar,vignesh_raj__vicky,1.0,SIMILAR_USER
bharathi,dhanalakshmi_dhanalakshmi,1.0,SIMILAR_USER
bharathi,fj,1.0,SIMILAR_USER
bharathi,karpagavalli_karpagavalli,1.0,SIMILAR_USER
bharathi,sivarajalngam_nivi_s,1.0,SIMILAR_USER
dhanalakshmi_dhanalakshmi,fj,1.0,SIMILAR_USER
dhanalakshmi_dhanalakshmi,karpagavalli_karpagavalli,1.0,SIMILAR_USER
dhanalakshmi_dhanalakshmi,sivarajalngam_nivi_s,1.0,SIMILAR_USER
fj,karpagavalli_karpagavalli,1.0,SIMILAR_USER
fj,sivarajalngam_nivi_s,1.0,SIMILAR_USER
karpagavalli_karpagavalli,sivarajalngam_nivi_s,1.0,SIMILAR_USER
m_krishna,mabhu_k,1.0,SIMILAR_USER
m_krishna,ramesh_ram_ram,1.0,SIMILAR_USER
mabhu_k,ramesh_ram_ram,1.0,SIMILAR_USER
abishek_ragland,krithika_s,1.0,SIMILAR_USER
abishek_ragland,sivakumar,1.0,SIMILAR_USER
abishek_ragland,vinod__b,1.0,SIMILAR_USER
krithika_s,sivakumar,1.0,SIMILAR_USER
krithika_s,vinod__b,1.0,SIMILAR_USER
sivakumar,vinod__b,1.0,SIMILAR_USER
chinna_samy,mari_mari,1.0,SIMILAR_USER
chinna_samy,premam_mani_str,1.0,SIMILAR_USER
chinna_samy,r_palpandi,1.0,SIMILAR_USER
chinna_samy,senthil_kumar_m,1.0,SIMILAR_USER
mari_mari,premam_mani_str,1.0,SIMILAR_USER
mari_mari,r_palpandi,1.0,SIMILAR_USER
mari_mari,senthil_kumar_m,1.0,SIMILAR_USER
premam_mani_str,r_palpandi,1.0,SIMILAR_USER
premam_mani_str,senthil_kumar_m,1.0,SIMILAR_USER
r_palpandi,senthil_kumar_m,1.0,SIMILAR_USER
arikrishnan_v,balaji_a,1.0,SIMILAR_USER
arikrishnan_v,boomija_m,1.0,SIMILAR_USER
arikrishnan_v,mathavan_is_saru_studio_tmpm,1.0,SIMILAR_USER
arikrishnan_v,paramasivan_samuthiram,1.0,SIMILAR_USER
balaji_a,boomija_m,1.0,SIMILAR_USER
balaji_a,mathavan_is_saru_studio_tmpm,1.0,SIMILAR_USER
balaji_a,paramasivan_samuthiram,1.0,SIMILAR_USER
boomija_m,mathavan_is_saru_studio_tmpm,1.0,SIMILAR_USER
boomija_m,paramasivan_samuthiram,1.0,SIMILAR_USER
mathavan_is_saru_studio_tmpm,paramasivan_samuthiram,1.0,SIMILAR_USER
jebaraj,muthu_krishnan,1.0,SIMILAR_USER
jebaraj,poco_x3,1.0,SIMILAR_USER
jebaraj,seenivasan_t,1.0,SIMILAR_USER
jebaraj,suresh_kumar,1.0,SIMILAR_USER
muthu_krishnan,poco_x3,1.0,SIMILAR_USER
muthu_krishnan,seenivasan_t,1.0,SIMILAR_USER
muthu_krishnan,suresh_kumar,1.0,SIMILAR_USER
poco_x3,seenivasan_t,1.0,SIMILAR_USER
poco_x3,suresh_kumar,1.0,SIMILAR_USER
seenivasan_t,suresh_kumar,1.0,SIMILAR_USER
abdul_kader_a_thahir,rajan_m,1.0,SIMILAR_USER
abdul_kader_a_thahir,syed_sulaiman,1.0,SIMILAR_USER
abdul_kader_a_thahir,ukkasim_shahulhajira,1.0,SIMILAR_USER
rajan_m,syed_sulaiman,1.0,SIMILAR_USER
rajan_m,ukkasim_shahulhajira,1.0,SIMILAR_USER
syed_sulaiman,ukkasim_shahulhajira,1.0,SIMILAR_USER
ayya_thurai,dùráī_màddy,1.0,SIMILAR_USER
ayya_thurai,krishnakumar_r,1.0,SIMILAR_USER
ayya_thurai,skf_tech_gurus,1.0,SIMILAR_USER
dùráī_màddy,krishnakumar_r,1.0,SIMILAR_USER
dùráī_màddy,skf_tech_gurus,1.0,SIMILAR_USER
krishnakumar_r,skf_tech_gurus,1.0,SIMILAR_USER
ashokkumar_s,balaji__k,1.0,SIMILAR_USER
ashokkumar_s,leo_forsyth,1.0,SIMILAR_USER
ashokkumar_s,ssangyong_n111,1.0,SIMILAR_USER
ashokkumar_s,vijaya,1.0,SIMILAR_USER
balaji__k,leo_forsyth,1.0,SIMILAR_USER
balaji__k,ssangyong_n111,1.0,SIMILAR_USER
balaji__k,vijaya,1.0,SIMILAR_USER
leo_forsyth,ssangyong_n111,1.0,SIMILAR_USER
leo_forsyth,vijaya,1.0,SIMILAR_USER
ssangyong_n111,vijaya,1.0,SIMILAR_USER
m_siva_subramanian,mathan__m,1.0,SIMILAR_USER
m_siva_subramanian,mukesh_kumar,1.0,SIMILAR_USER
m_siva_subramanian,sathish_kumar,1.0,SIMILAR_USER
mathan__m,mukesh_kumar,1.0,SIMILAR_USER
mathan__m,sathish_kumar,1.0,SIMILAR_USER
mukesh_kumar,sathish_kumar,1.0,SIMILAR_USER
ambrose_jesuraj,govindharajan_sahadevan,1.0,SIMILAR_USER
ambrose_jesuraj,murugan_c,1.0,SIMILAR_USER
ambrose_jesuraj,sivaraj_tks,1.0,SIMILAR_USER
govindharajan_sahadevan,murugan_c,1.0,SIMILAR_USER
govindharajan_sahadevan,sivaraj_tks,1.0,SIMILAR_USER
murugan_c,sivaraj_tks,1.0,SIMILAR_USER
balamurugan_asb,megaraj_a,1.0,SIMILAR_USER
balamurugan_asb,s_m,1.0,SIMILAR_USER
balamurugan_asb,southindian_traveller,1.0,SIMILAR_USER
megaraj_a,s_m,1.0,SIMILAR_USER
megaraj_a,southindian_traveller,1.0,SIMILAR_USER
s_m,southindian_traveller,1.0,SIMILAR_USER
anu_jayaraj,iii_surya_raman,1.0,SIMILAR_USER
anu_jayaraj,jaba_singraj__vidiyal_medical_mission,1.0,SIMILAR_USER
anu_jayaraj,raman_s,1.0,SIMILAR_USER
anu_jayaraj,renius_renius,1.0,SIMILAR_USER
iii_surya_raman,jaba_singraj__vidiyal_medical_mission,1.0,SIMILAR_USER
iii_surya_raman,raman_s,1.0,SIMILAR_USER
iii_surya_raman,renius_renius,1.0,SIMILAR_USER
jaba_singraj__vidiyal_medical_mission,raman_s,1.0,SIMILAR_USER
jaba_singraj__vidiyal_medical_mission,renius_renius,1.0,SIMILAR_USER
raman_s,renius_renius,1.0,SIMILAR_USER
kali_pandi,manikandan,1.0,SIMILAR_USER
kali_pandi,raja_a,1.0,SIMILAR_USER
kali_pandi,ramkumar_annakili,1.0,SIMILAR_USER
manikandan,raja_a,1.0,SIMILAR_USER
manikandan,ramkumar_annakili,1.0,SIMILAR_USER
raja_a,ramkumar_annakili,1.0,SIMILAR_USER
nellai_naygam,selvamani_mani,1.0,SIMILAR_USER
nellai_naygam,sivasubramanian_g,1.0,SIMILAR_USER
selvamani_mani,sivasubramanian_g,1.0,SIMILAR_USER
byju_bikebyju,sivasubramanian_thoothukudi,1.0,SIMILAR_USER
byju_bikebyju,thirumalai_kumar,1.0,SIMILAR_USER
byju_bikebyju,vignesh_hari,1.0,SIMILAR_USER
byju_bikebyju,villu_vicky,1.0,SIMILAR_USER
sivasubramanian_thoothukudi,thirumalai_kumar,1.0,SIMILAR_USER
sivasubramanian_thoothukudi,vignesh_hari,1.0,SIMILAR_USER
sivasubramanian_thoothukudi,villu_vicky,1.0,SIMILAR_USER
thirumalai_kumar,vignesh_hari,1.0,SIMILAR_USER
thirumalai_kumar,villu_vicky,1.0,SIMILAR_USER
vignesh_hari,villu_vicky,1.0,SIMILAR_USER
adv_deepi_ashok,g_p_suresh_gopal_cabs_ngl,1.0,SIMILAR_USER
adv_deepi_ashok,rajiv_kumar_velsamy,1.0,SIMILAR_USER
g_p_suresh_gopal_cabs_ngl,rajiv_kumar_velsamy,1.0,SIMILAR_USER
a_a_mohamed_arsath,arun_das_a_h,1.0,SIMILAR_USER
a_a_mohamed_arsath,faris_ns_9317,1.0,SIMILAR_USER
a_a_mohamed_arsath,praveen_kumar,1.0,SIMILAR_USER
a_a_mohamed_arsath,shahul_hameed,1.0,SIMILAR_USER
arun_das_a_h,faris_ns_9317,1.0,SIMILAR_USER
arun_das_a_h,praveen_kumar,1.0,SIMILAR_USER
arun_das_a_h,shahul_hameed,1.0,SIMILAR_USER
faris_ns_9317,praveen_kumar,1.0,SIMILAR_USER
faris_ns_9317,shahul_hameed,1.0,SIMILAR_USER
praveen_kumar,shahul_hameed,1.0,SIMILAR_USER
abdul_rasith,husain_abu_hunaid,1.0,SIMILAR_USER
abdul_rasith,malik_m,1.0,SIMILAR_USER
abdul_rasith,mohammed_saleem,1.0,SIMILAR_USER
husain_abu_hunaid,malik_m,1.0,SIMILAR_USER
husain_abu_hunaid,mohammed_saleem,1.0,SIMILAR_USER
malik_m,mohammed_saleem,1.0,SIMILAR_USER
miracle_thivan__shabih,mohammed_mustapha,1.0,SIMILAR_USER
miracle_thivan__shabih,sabi_raja,1.0,SIMILAR_USER
miracle_thivan__shabih,sumathi_ramesh,1.0,SIMILAR_USER
mohammed_mustapha,sabi_raja,1.0,SIMILAR_USER
mohammed_mustapha,sumathi_ramesh,1.0,SIMILAR_USER
sabi_raja,sumathi_ramesh,1.0,SIMILAR_USER
imjose,karpooraraj,1.0,SIMILAR_USER
imjose,muhamad_fayaz,1.0,SIMILAR_USER
imjose,sriram,1.0,SIMILAR_USER
imjose,your_thoughts,1.0,SIMILAR_USER
karpooraraj,muhamad_fayaz,1.0,SIMILAR_USER
karpooraraj,sriram,1.0,SIMILAR_USER
karpooraraj,your_thoughts,1.0,SIMILAR_USER
muhamad_fayaz,sriram,1.0,SIMILAR_USER
muhamad_fayaz,your_thoughts,1.0,SIMILAR_USER
sriram,your_thoughts,1.0,SIMILAR_USER
indira_prathap,sathiyaseelan_smt,1.0,SIMILAR_USER
indira_prathap,srimathi_durai,1.0,SIMILAR_USER
sathiyaseelan_smt,srimathi_durai,1.0,SIMILAR_USER
ameer_sulthan,ananthi_chela,1.0,SIMILAR_USER
ameer_sulthan,ismail_ahamed_m,1.0,SIMILAR_USER
ameer_sulthan,rizwan_hussain_mohammed,1.0,SIMILAR_USER
ameer_sulthan,sudhan_murugan,1.0,SIMILAR_USER
ananthi_chela,ismail_ahamed_m,1.0,SIMILAR_USER
ananthi_chela,rizwan_hussain_mohammed,1.0,SIMILAR_USER
ananthi_chela,sudhan_murugan,1.0,SIMILAR_USER
ismail_ahamed_m,rizwan_hussain_mohammed,1.0,SIMILAR_USER
ismail_ahamed_m,sudhan_murugan,1.0,SIMILAR_USER
rizwan_hussain_mohammed,sudhan_murugan,1.0,SIMILAR_USER
kathirvan_s,p_r_a_k_a_s_h,1.0,SIMILAR_USER
kathirvan_s,pon_raja,1.0,SIMILAR_USER
kathirvan_s,ramesh_arun_selvan,1.0,SIMILAR_USER
kathirvan_s,sreejith_sr,1.0,SIMILAR_USER
p_r_a_k_a_s_h,pon_raja,1.0,SIMILAR_USER
p_r_a_k_a_s_h,ramesh_arun_selvan,1.0,SIMILAR_USER
p_r_a_k_a_s_h,sreejith_sr,1.0,SIMILAR_USER
pon_raja,ramesh_arun_selvan,1.0,SIMILAR_USER
pon_raja,sreejith_sr,1.0,SIMILAR_USER
pon_raja,manoj_ajithkumar_manoj_ajithkumar,1.0,SIMILAR_USER
pon_raja,raja_raja,1.0,SIMILAR_USER
pon_raja,ullas_s,1.0,SIMILAR_USER
pon_raja,க_ணச_கரன__வ_வச_ய,1.0,SIMILAR_USER
ramesh_arun_selvan,sreejith_sr,1.0,SIMILAR_USER
jayaprabha_jayaprakash,joshy_chakravarthy,1.0,SIMILAR_USER
jayaprabha_jayaprakash,thandabani_rs,1.0,SIMILAR_USER
jayaprabha_jayaprakash,vinoth,1.0,SIMILAR_USER
jayaprabha_jayaprakash,xavier_j,1.0,SIMILAR_USER
joshy_chakravarthy,thandabani_rs,1.0,SIMILAR_USER
joshy_chakravarthy,vinoth,1.0,SIMILAR_USER
joshy_chakravarthy,xavier_j,1.0,SIMILAR_USER
thandabani_rs,vinoth,1.0,SIMILAR_USER
thandabani_rs,xavier_j,1.0,SIMILAR_USER
vinoth,xavier_j,1.0,SIMILAR_USER
karutha_pandi,raj_kumar,1.0,SIMILAR_USER
karutha_pandi,s_palani_chamy,1.0,SIMILAR_USER
karutha_pandi,selvam_ponmani,1.0,SIMILAR_USER
karutha_pandi,vel_kumar,1.0,SIMILAR_USER
raj_kumar,s_palani_chamy,1.0,SIMILAR_USER
raj_kumar,selvam_ponmani,1.0,SIMILAR_USER
raj_kumar,vel_kumar,1.0,SIMILAR_USER
s_palani_chamy,selvam_ponmani,1.0,SIMILAR_USER
s_palani_chamy,vel_kumar,1.0,SIMILAR_USER
selvam_ponmani,vel_kumar,1.0,SIMILAR_USER
pan_card,rathnam_selva,1.0,SIMILAR_USER
pan_card,rj_vignesh,1.0,SIMILAR_USER
pan_card,siva_dev,1.0,SIMILAR_USER
pan_card,ss_0307,1.0,SIMILAR_USER
rathnam_selva,rj_vignesh,1.0,SIMILAR_USER
rathnam_selva,siva_dev,1.0,SIMILAR_USER
rathnam_selva,ss_0307,1.0,SIMILAR_USER
rj_vignesh,siva_dev,1.0,SIMILAR_USER
rj_vignesh,ss_0307,1.0,SIMILAR_USER
siva_dev,ss_0307,1.0,SIMILAR_USER
hari_suthanan_r,rajkumar_kaliappan,1.0,SIMILAR_USER
hari_suthanan_r,sabarikanth_jeyam,1.0,SIMILAR_USER
hari_suthanan_r,sk_rajesh,1.0,SIMILAR_USER
hari_suthanan_r,venkada_ramanan_m,1.0,SIMILAR_USER
rajkumar_kaliappan,sabarikanth_jeyam,1.0,SIMILAR_USER
rajkumar_kaliappan,sk_rajesh,1.0,SIMILAR_USER
rajkumar_kaliappan,venkada_ramanan_m,1.0,SIMILAR_USER
sabarikanth_jeyam,sk_rajesh,1.0,SIMILAR_USER
sabarikanth_jeyam,venkada_ramanan_m,1.0,SIMILAR_USER
sk_rajesh,venkada_ramanan_m,1.0,SIMILAR_USER
ak_cammander,antharved_pasalapudi,1.0,SIMILAR_USER
ak_cammander,priya_cn,1.0,SIMILAR_USER
ak_cammander,rajan_sukumaran,1.0,SIMILAR_USER
ak_cammander,suresh_garin,1.0,SIMILAR_USER
antharved_pasalapudi,priya_cn,1.0,SIMILAR_USER
antharved_pasalapudi,rajan_sukumaran,1.0,SIMILAR_USER
antharved_pasalapudi,suresh_garin,1.0,SIMILAR_USER
priya_cn,rajan_sukumaran,1.0,SIMILAR_USER
priya_cn,suresh_garin,1.0,SIMILAR_USER
rajan_sukumaran,suresh_garin,1.0,SIMILAR_USER
manoj_ajithkumar_manoj_ajithkumar,raja_raja,1.0,SIMILAR_USER
manoj_ajithkumar_manoj_ajithkumar,ullas_s,1.0,SIMILAR_USER
manoj_ajithkumar_manoj_ajithkumar,க_ணச_கரன__வ_வச_ய,1.0,SIMILAR_USER
raja_raja,ullas_s,1.0,SIMILAR_USER
raja_raja,க_ணச_கரன__வ_வச_ய,1.0,SIMILAR_USER
ullas_s,க_ணச_கரன__வ_வச_ய,1.0,SIMILAR_USER
